PassengerId,Name,Sex,Age,SibSp,Parch
487,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,0
488,"Kent, Mr. Edward Austin",male,58,0,0
489,"Somerton, Mr. Francis William",male,30,0,0
490,"Coutts, Master. Eden Leslie ""Neville""",male,9,1,1
491,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0
492,"Windelov, Mr. Einar",male,21,0,0
493,"Molson, Mr. Harry Markland",male,55,0,0
494,"Artagaveytia, Mr. Ramon",male,71,0,0
495,"Stanley, Mr. Edward Roland",male,21,0,0
496,"Yousseff, Mr. Gerious",male,,0,0
497,"Eustis, Miss. Elizabeth Mussey",female,54,1,0
498,"Shellard, Mr. Frederick William",male,,0,0
499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25,1,2
500,"Svensson, Mr. Olof",male,24,0,0
501,"Calic, Mr. Petar",male,17,0,0
502,"Canavan, Miss. Mary",female,21,0,0
503,"O'Sullivan, Miss. Bridget Mary",female,,0,0
504,"Laitinen, Miss. Kristina Sofia",female,37,0,0
505,"Maioni, Miss. Roberta",female,16,0,0
506,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,0
507,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,0,2
508,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0
509,"Olsen, Mr. Henry Margido",male,28,0,0
510,"Lang, Mr. Fang",male,26,0,0
511,"Daly, Mr. Eugene Patrick",male,29,0,0
512,"Webber, Mr. James",male,,0,0
513,"McGough, Mr. James Robert",male,36,0,0
514,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,0
515,"Coleff, Mr. Satio",male,24,0,0
516,"Walker, Mr. William Anderson",male,47,0,0
517,"Lemore, Mrs. (Amelia Milley)",female,34,0,0
518,"Ryan, Mr. Patrick",male,,0,0
519,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,1,0
520,"Pavlovic, Mr. Stefo",male,32,0,0
521,"Perreault, Miss. Anne",female,30,0,0
522,"Vovk, Mr. Janko",male,22,0,0
523,"Lahoud, Mr. Sarkis",male,,0,0
524,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44,0,1
525,"Kassem, Mr. Fared",male,,0,0
526,"Farrell, Mr. James",male,40.5,0,0
527,"Ridsdale, Miss. Lucy",female,50,0,0
528,"Farthing, Mr. John",male,,0,0
529,"Salonen, Mr. Johan Werner",male,39,0,0
530,"Hocking, Mr. Richard George",male,23,2,1
531,"Quick, Miss. Phyllis May",female,2,1,1
532,"Toufik, Mr. Nakli",male,,0,0
533,"Elias, Mr. Joseph Jr",male,17,1,1
534,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2
535,"Cacic, Miss. Marija",female,30,0,0
536,"Hart, Miss. Eva Miriam",female,7,0,2
537,"Butt, Major. Archibald Willingham",male,45,0,0
538,"LeRoy, Miss. Bertha",female,30,0,0
539,"Risien, Mr. Samuel Beard",male,,0,0
540,"Frolicher, Miss. Hedwig Margaritha",female,22,0,2
541,"Crosby, Miss. Harriet R",female,36,0,2
542,"Andersson, Miss. Ingeborg Constanzia",female,9,4,2
543,"Andersson, Miss. Sigrid Elisabeth",female,11,4,2
544,"Beane, Mr. Edward",male,32,1,0
545,"Douglas, Mr. Walter Donald",male,50,1,0
546,"Nicholson, Mr. Arthur Ernest",male,64,0,0
547,"Beane, Mrs. Edward (Ethel Clarke)",female,19,1,0
548,"Padro y Manent, Mr. Julian",male,,0,0
549,"Goldsmith, Mr. Frank John",male,33,1,1
550,"Davies, Master. John Morgan Jr",male,8,1,1
551,"Thayer, Mr. John Borland Jr",male,17,0,2
552,"Sharp, Mr. Percival James R",male,27,0,0
553,"O'Brien, Mr. Timothy",male,,0,0
554,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,0,0
555,"Ohman, Miss. Velin",female,22,0,0
556,"Wright, Mr. George",male,62,0,0
557,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48,1,0
558,"Robbins, Mr. Victor",male,,0,0
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39,1,1
560,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,1,0
561,"Morrow, Mr. Thomas Rowan",male,,0,0
562,"Sivic, Mr. Husein",male,40,0,0
563,"Norman, Mr. Robert Douglas",male,28,0,0
564,"Simmons, Mr. John",male,,0,0
565,"Meanwell, Miss. (Marion Ogden)",female,,0,0
566,"Davies, Mr. Alfred J",male,24,2,0
567,"Stoytcheff, Mr. Ilia",male,19,0,0
568,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29,0,4
569,"Doharr, Mr. Tannous",male,,0,0
570,"Jonsson, Mr. Carl",male,32,0,0
571,"Harris, Mr. George",male,62,0,0
572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,2,0
573,"Flynn, Mr. John Irwin (""Irving"")",male,36,0,0
574,"Kelly, Miss. Mary",female,,0,0
575,"Rush, Mr. Alfred George John",male,16,0,0
576,"Patchett, Mr. George",male,19,0,0
577,"Garside, Miss. Ethel",female,34,0,0
578,"Silvey, Mrs. William Baird (Alice Munger)",female,39,1,0
579,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0
580,"Jussila, Mr. Eiriik",male,32,0,0
581,"Christy, Miss. Julie Rachel",female,25,1,1
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39,1,1
583,"Downton, Mr. William James",male,54,0,0
584,"Ross, Mr. John Hugo",male,36,0,0
585,"Paulner, Mr. Uscher",male,,0,0
586,"Taussig, Miss. Ruth",female,18,0,2
587,"Jarvis, Mr. John Denzil",male,47,0,0
588,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,1
589,"Gilinski, Mr. Eliezer",male,22,0,0
590,"Murdlin, Mr. Joseph",male,,0,0
591,"Rintamaki, Mr. Matti",male,35,0,0
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,0
593,"Elsbury, Mr. William James",male,47,0,0
594,"Bourke, Miss. Mary",female,,0,2
595,"Chapman, Mr. John Henry",male,37,1,0
596,"Van Impe, Mr. Jean Baptiste",male,36,1,1
597,"Leitch, Miss. Jessie Wills",female,,0,0
598,"Johnson, Mr. Alfred",male,49,0,0
599,"Boulos, Mr. Hanna",male,,0,0
600,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,0
601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,1
602,"Slabenoff, Mr. Petco",male,,0,0
603,"Harrington, Mr. Charles H",male,,0,0
604,"Torber, Mr. Ernst William",male,44,0,0
605,"Homer, Mr. Harry (""Mr E Haven"")",male,35,0,0
606,"Lindell, Mr. Edvard Bengtsson",male,36,1,0
607,"Karaic, Mr. Milan",male,30,0,0
608,"Daniel, Mr. Robert Williams",male,27,0,0
609,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,1,2
610,"Shutes, Miss. Elizabeth W",female,40,0,0
611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39,1,5
612,"Jardin, Mr. Jose Neto",male,,0,0
613,"Murphy, Miss. Margaret Jane",female,,1,0
614,"Horgan, Mr. John",male,,0,0
615,"Brocklebank, Mr. William Alfred",male,35,0,0
616,"Herman, Miss. Alice",female,24,1,2
617,"Danbom, Mr. Ernst Gilbert",male,34,1,1
618,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26,1,0
619,"Becker, Miss. Marion Louise",female,4,2,1
620,"Gavey, Mr. Lawrence",male,26,0,0
621,"Yasbeck, Mr. Antoni",male,27,1,0
622,"Kimball, Mr. Edwin Nelson Jr",male,42,1,0
623,"Nakid, Mr. Sahid",male,20,1,1
624,"Hansen, Mr. Henry Damsgaard",male,21,0,0
625,"Bowen, Mr. David John ""Dai""",male,21,0,0
626,"Sutton, Mr. Frederick",male,61,0,0
627,"Kirkland, Rev. Charles Leonard",male,57,0,0
628,"Longley, Miss. Gretchen Fiske",female,21,0,0
629,"Bostandyeff, Mr. Guentcho",male,26,0,0
630,"O'Connell, Mr. Patrick D",male,,0,0
631,"Barkworth, Mr. Algernon Henry Wilson",male,80,0,0
632,"Lundahl, Mr. Johan Svensson",male,51,0,0
633,"Stahelin-Maeglin, Dr. Max",male,32,0,0
634,"Parr, Mr. William Henry Marsh",male,,0,0
635,"Skoog, Miss. Mabel",female,9,3,2
636,"Davis, Miss. Mary",female,28,0,0
637,"Leinonen, Mr. Antti Gustaf",male,32,0,0
638,"Collyer, Mr. Harvey",male,31,1,1
639,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41,0,5
640,"Thorneycroft, Mr. Percival",male,,1,0
641,"Jensen, Mr. Hans Peder",male,20,0,0
642,"Sagesser, Mlle. Emma",female,24,0,0
643,"Skoog, Miss. Margit Elizabeth",female,2,3,2
644,"Foo, Mr. Choong",male,,0,0
645,"Baclini, Miss. Eugenie",female,0.75,2,1
646,"Harper, Mr. Henry Sleeper",male,48,1,0
647,"Cor, Mr. Liudevit",male,19,0,0
648,"Simonius-Blumer, Col. Oberst Alfons",male,56,0,0
649,"Willey, Mr. Edward",male,,0,0
650,"Stanley, Miss. Amy Zillah Elsie",female,23,0,0
651,"Mitkoff, Mr. Mito",male,,0,0
652,"Doling, Miss. Elsie",female,18,0,1
653,"Kalvik, Mr. Johannes Halvorsen",male,21,0,0
654,"O'Leary, Miss. Hanora ""Norah""",female,,0,0
655,"Hegarty, Miss. Hanora ""Nora""",female,18,0,0
656,"Hickman, Mr. Leonard Mark",male,24,2,0
657,"Radeff, Mr. Alexander",male,,0,0
658,"Bourke, Mrs. John (Catherine)",female,32,1,1
659,"Eitemiller, Mr. George Floyd",male,23,0,0
660,"Newell, Mr. Arthur Webster",male,58,0,2
661,"Frauenthal, Dr. Henry William",male,50,2,0
662,"Badt, Mr. Mohamed",male,40,0,0
663,"Colley, Mr. Edward Pomeroy",male,47,0,0
664,"Coleff, Mr. Peju",male,36,0,0
665,"Lindqvist, Mr. Eino William",male,20,1,0
666,"Hickman, Mr. Lewis",male,32,2,0
667,"Butler, Mr. Reginald Fenton",male,25,0,0
668,"Rommetvedt, Mr. Knud Paust",male,,0,0
669,"Cook, Mr. Jacob",male,43,0,0
670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40,1,1
672,"Davidson, Mr. Thornton",male,31,1,0
673,"Mitchell, Mr. Henry Michael",male,70,0,0
674,"Wilhelms, Mr. Charles",male,31,0,0
675,"Watson, Mr. Ennis Hastings",male,,0,0
676,"Edvardsson, Mr. Gustaf Hjalmar",male,18,0,0
677,"Sawyer, Mr. Frederick Charles",male,24.5,0,0
678,"Turja, Miss. Anna Sofia",female,18,0,0
679,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43,1,6
680,"Cardeza, Mr. Thomas Drake Martinez",male,36,0,1
681,"Peters, Miss. Katie",female,,0,0
682,"Hassab, Mr. Hammad",male,27,0,0
683,"Olsvigen, Mr. Thor Anderson",male,20,0,0
684,"Goodwin, Mr. Charles Edward",male,14,5,2
685,"Brown, Mr. Thomas William Solomon",male,60,1,1
686,"Laroche, Mr. Joseph Philippe Lemercier",male,25,1,2
687,"Panula, Mr. Jaako Arnold",male,14,4,1
688,"Dakic, Mr. Branko",male,19,0,0
689,"Fischer, Mr. Eberhard Thelander",male,18,0,0
690,"Madill, Miss. Georgette Alexandra",female,15,0,1
691,"Dick, Mr. Albert Adrian",male,31,1,0
692,"Karun, Miss. Manca",female,4,0,1
693,"Lam, Mr. Ali",male,,0,0
694,"Saad, Mr. Khalil",male,25,0,0
695,"Weir, Col. John",male,60,0,0
696,"Chapman, Mr. Charles Henry",male,52,0,0
697,"Kelly, Mr. James",male,44,0,0
698,"Mullens, Miss. Katherine ""Katie""",female,,0,0
699,"Thayer, Mr. John Borland",male,49,1,1
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42,0,0
701,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18,1,0
702,"Silverthorne, Mr. Spencer Victor",male,35,0,0
703,"Barbara, Miss. Saiide",female,18,0,1
704,"Gallagher, Mr. Martin",male,25,0,0
705,"Hansen, Mr. Henrik Juul",male,26,1,0
706,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39,0,0
707,"Kelly, Mrs. Florence ""Fannie""",female,45,0,0
708,"Calderhead, Mr. Edward Pennington",male,42,0,0
709,"Cleaver, Miss. Alice",female,22,0,0
710,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1
711,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24,0,0
712,"Klaber, Mr. Herman",male,,0,0
713,"Taylor, Mr. Elmer Zebley",male,48,1,0
714,"Larsson, Mr. August Viktor",male,29,0,0
715,"Greenberg, Mr. Samuel",male,52,0,0
716,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19,0,0
717,"Endres, Miss. Caroline Louise",female,38,0,0
718,"Troutt, Miss. Edwina Celia ""Winnie""",female,27,0,0
719,"McEvoy, Mr. Michael",male,,0,0
720,"Johnson, Mr. Malkolm Joackim",male,33,0,0
721,"Harper, Miss. Annie Jessie ""Nina""",female,6,0,1
722,"Jensen, Mr. Svend Lauritz",male,17,1,0
723,"Gillespie, Mr. William Henry",male,34,0,0
724,"Hodges, Mr. Henry Price",male,50,0,0
725,"Chambers, Mr. Norman Campbell",male,27,1,0
726,"Oreskovic, Mr. Luka",male,20,0,0
727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30,3,0
728,"Mannion, Miss. Margareth",female,,0,0
729,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25,1,0
730,"Ilmakangas, Miss. Pieta Sofia",female,25,1,0
731,"Allen, Miss. Elisabeth Walton",female,29,0,0
732,"Hassan, Mr. Houssein G N",male,11,0,0
733,"Knight, Mr. Robert J",male,,0,0
734,"Berriman, Mr. William John",male,23,0,0
735,"Troupiansky, Mr. Moses Aaron",male,23,0,0
736,"Williams, Mr. Leslie",male,28.5,0,0
737,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48,1,3
738,"Lesurer, Mr. Gustave J",male,35,0,0
739,"Ivanoff, Mr. Kanio",male,,0,0
740,"Nankoff, Mr. Minko",male,,0,0
741,"Hawksford, Mr. Walter James",male,,0,0
742,"Cavendish, Mr. Tyrell William",male,36,1,0
743,"Ryerson, Miss. Susan Parker ""Suzette""",female,21,2,2
744,"McNamee, Mr. Neal",male,24,1,0
745,"Stranden, Mr. Juho",male,31,0,0
746,"Crosby, Capt. Edward Gifford",male,70,1,1
747,"Abbott, Mr. Rossmore Edward",male,16,1,1
748,"Sinkkonen, Miss. Anna",female,30,0,0
749,"Marvin, Mr. Daniel Warner",male,19,1,0
750,"Connaghton, Mr. Michael",male,31,0,0
751,"Wells, Miss. Joan",female,4,1,1
752,"Moor, Master. Meier",male,6,0,1
753,"Vande Velde, Mr. Johannes Joseph",male,33,0,0
754,"Jonkoff, Mr. Lalio",male,23,0,0
755,"Herman, Mrs. Samuel (Jane Laver)",female,48,1,2
756,"Hamalainen, Master. Viljo",male,0.67,1,1
757,"Carlsson, Mr. August Sigfrid",male,28,0,0
758,"Bailey, Mr. Percy Andrew",male,18,0,0
759,"Theobald, Mr. Thomas Leonard",male,34,0,0
760,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33,0,0
761,"Garfirth, Mr. John",male,,0,0
762,"Nirva, Mr. Iisakki Antino Aijo",male,41,0,0
763,"Barah, Mr. Hanna Assi",male,20,0,0
764,"Carter, Mrs. William Ernest (Lucile Polk)",female,36,1,2
765,"Eklund, Mr. Hans Linus",male,16,0,0
766,"Hogeboom, Mrs. John C (Anna Andrews)",female,51,1,0
767,"Brewe, Dr. Arthur Jackson",male,,0,0
768,"Mangan, Miss. Mary",female,30.5,0,0
769,"Moran, Mr. Daniel J",male,,1,0
770,"Gronnestad, Mr. Daniel Danielsen",male,32,0,0
771,"Lievens, Mr. Rene Aime",male,24,0,0
772,"Jensen, Mr. Niels Peder",male,48,0,0
773,"Mack, Mrs. (Mary)",female,57,0,0
774,"Elias, Mr. Dibo",male,,0,0
775,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54,1,3
776,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18,0,0
777,"Tobin, Mr. Roger",male,,0,0
778,"Emanuel, Miss. Virginia Ethel",female,5,0,0
779,"Kilgannon, Mr. Thomas J",male,,0,0
780,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43,0,1
781,"Ayoub, Miss. Banoura",female,13,0,0
782,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17,1,0
783,"Long, Mr. Milton Clyde",male,29,0,0
784,"Johnston, Mr. Andrew G",male,,1,2
785,"Ali, Mr. William",male,25,0,0
786,"Harmer, Mr. Abraham (David Lishin)",male,25,0,0
787,"Sjoblom, Miss. Anna Sofia",female,18,0,0
788,"Rice, Master. George Hugh",male,8,4,1
789,"Dean, Master. Bertram Vere",male,1,1,2
790,"Guggenheim, Mr. Benjamin",male,46,0,0
791,"Keane, Mr. Andrew ""Andy""",male,,0,0
792,"Gaskell, Mr. Alfred",male,16,0,0
793,"Sage, Miss. Stella Anna",female,,8,2
794,"Hoyt, Mr. William Fisher",male,,0,0
795,"Dantcheff, Mr. Ristiu",male,25,0,0
796,"Otter, Mr. Richard",male,39,0,0
797,"Leader, Dr. Alice (Farnham)",female,49,0,0
798,"Osman, Mrs. Mara",female,31,0,0
799,"Ibrahim Shawah, Mr. Yousseff",male,30,0,0
800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30,1,1
801,"Ponesell, Mr. Martin",male,34,0,0
802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31,1,1
803,"Carter, Master. William Thornton II",male,11,1,2
804,"Thomas, Master. Assad Alexander",male,0.42,0,1
805,"Hedman, Mr. Oskar Arvid",male,27,0,0
806,"Johansson, Mr. Karl Johan",male,31,0,0
807,"Andrews, Mr. Thomas Jr",male,39,0,0
808,"Pettersson, Miss. Ellen Natalia",female,18,0,0
809,"Meyer, Mr. August",male,39,0,0
810,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33,1,0
811,"Alexander, Mr. William",male,26,0,0
812,"Lester, Mr. James",male,39,0,0
813,"Slemen, Mr. Richard James",male,35,0,0
814,"Andersson, Miss. Ebba Iris Alfrida",female,6,4,2
815,"Tomlin, Mr. Ernest Portage",male,30.5,0,0
816,"Fry, Mr. Richard",male,,0,0
817,"Heininen, Miss. Wendla Maria",female,23,0,0
818,"Mallet, Mr. Albert",male,31,1,1
819,"Holm, Mr. John Fredrik Alexander",male,43,0,0
820,"Skoog, Master. Karl Thorsten",male,10,3,2
821,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52,1,1
822,"Lulic, Mr. Nikola",male,27,0,0
823,"Reuchlin, Jonkheer. John George",male,38,0,0
824,"Moor, Mrs. (Beila)",female,27,0,1
825,"Panula, Master. Urho Abraham",male,2,4,1
826,"Flynn, Mr. John",male,,0,0
827,"Lam, Mr. Len",male,,0,0
828,"Mallet, Master. Andre",male,1,0,2
829,"McCormack, Mr. Thomas Joseph",male,,0,0
830,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62,0,0
831,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15,1,0
832,"Richards, Master. George Sibley",male,0.83,1,1
833,"Saad, Mr. Amin",male,,0,0
834,"Augustsson, Mr. Albert",male,23,0,0
835,"Allum, Mr. Owen George",male,18,0,0
836,"Compton, Miss. Sara Rebecca",female,39,1,1
837,"Pasic, Mr. Jakob",male,21,0,0
838,"Sirota, Mr. Maurice",male,,0,0
839,"Chip, Mr. Chang",male,32,0,0
840,"Marechal, Mr. Pierre",male,,0,0
841,"Alhomaki, Mr. Ilmari Rudolf",male,20,0,0
842,"Mudd, Mr. Thomas Charles",male,16,0,0
843,"Serepeca, Miss. Augusta",female,30,0,0
844,"Lemberopolous, Mr. Peter L",male,34.5,0,0
845,"Culumovic, Mr. Jeso",male,17,0,0
846,"Abbing, Mr. Anthony",male,42,0,0
847,"Sage, Mr. Douglas Bullen",male,,8,2
848,"Markoff, Mr. Marin",male,35,0,0
849,"Harper, Rev. John",male,28,0,1
850,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0
851,"Andersson, Master. Sigvard Harald Elias",male,4,4,2
852,"Svensson, Mr. Johan",male,74,0,0
853,"Boulos, Miss. Nourelain",female,9,1,1
854,"Lines, Miss. Mary Conover",female,16,0,1
855,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44,1,0
856,"Aks, Mrs. Sam (Leah Rosen)",female,18,0,1
857,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45,1,1
858,"Daly, Mr. Peter Denis ",male,51,0,0
859,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24,0,3
860,"Razi, Mr. Raihed",male,,0,0
861,"Hansen, Mr. Claus Peter",male,41,2,0
862,"Giles, Mr. Frederick Edward",male,21,1,0
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48,0,0
864,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2
865,"Gill, Mr. John William",male,24,0,0
866,"Bystrom, Mrs. (Karolina)",female,42,0,0
867,"Duran y More, Miss. Asuncion",female,27,1,0
868,"Roebling, Mr. Washington Augustus II",male,31,0,0
869,"van Melkebeke, Mr. Philemon",male,,0,0
870,"Johnson, Master. Harold Theodor",male,4,1,1
871,"Balkic, Mr. Cerin",male,26,0,0
872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47,1,1
873,"Carlsson, Mr. Frans Olof",male,33,0,0
874,"Vander Cruyssen, Mr. Victor",male,47,0,0
875,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,1,0
876,"Najib, Miss. Adele Kiamie ""Jane""",female,15,0,0
877,"Gustafsson, Mr. Alfred Ossian",male,20,0,0
878,"Petroff, Mr. Nedelio",male,19,0,0
879,"Laleff, Mr. Kristo",male,,0,0
880,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56,0,1
881,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25,0,1
882,"Markun, Mr. Johann",male,33,0,0
883,"Dahlberg, Miss. Gerda Ulrika",female,22,0,0
884,"Banfield, Mr. Frederick James",male,28,0,0
885,"Sutehall, Mr. Henry Jr",male,25,0,0
886,"Rice, Mrs. William (Margaret Norton)",female,39,0,5
887,"Montvila, Rev. Juozas",male,27,0,0
888,"Graham, Miss. Margaret Edith",female,19,0,0
889,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2
890,"Behr, Mr. Karl Howell",male,26,0,0
891,"Dooley, Mr. Patrick",male,32,0,0
892,"Mckinney, Col. David",male,36.8,0,0
893,"Prince, Lady. Diana",female,12.7,0,0
894,"Taylor, Sir. Christopher",male,56.8,0,0
895,"Guzman, Miss. Cheryl",female,0.4,1,1
896,"Green, Countess. Emily",female,26.2,0,0
897,"Proctor, Col. Andrew",male,41.3,0,0
898,"Anderson, Rev. Patrick",male,31.7,1,0
899,"Edwards, Countess. Michele",female,31.9,0,1
900,"Fuller, Mrs. Elizabeth",female,38.1,3,0
901,"Nichols, Mr. Miguel",male,45.9,0,1
902,"Thompson, Miss. Amy",female,19.9,0,0
903,"Espinoza, Dr. Jonathan",male,41.5,1,0
904,"Scott, Mr. Bradley",male,31.7,2,0
905,"Morales, Dr. Kevin",male,28.1,0,0
906,"Miller, Rev. Timothy",male,52.2,0,0
907,"Wiley, Rev. Joshua",male,37.5,1,0
908,"Vincent, Countess. Angela",female,42.6,2,0
909,"Burgess, Major. Scott",male,28,1,0
910,"Woods, Mr. Jose",male,55.5,0,0
911,"Page, Dr. John",male,18.7,2,0
912,"Miller, Countess. Sharon",female,9.8,0,0
913,"Hanson, Lady. Stephanie",female,48.3,0,0
914,"Stevenson, Rev. Joseph",male,27.4,1,0
915,"Kim, Sir. Anthony",male,50.1,0,0
916,"Smith, Major. James",male,17.5,0,0
917,"Singleton, Dr. Corey",male,38.8,0,0
918,"Leonard, Miss. Jamie",female,24.8,0,0
919,"Nguyen, Sir. Thomas",male,64.2,0,0
920,"Baker, Mr. Peter",male,25.4,0,1
921,"Woods, Mr. Russell",male,38,1,0
922,"Harris, Miss. Melissa",female,19.3,0,0
923,"Figueroa, Sir. Keith",male,35.3,0,0
924,"Brooks, Mrs. Jessica",female,19,2,1
925,"Giles, Miss. Kristen",female,8,0,0
926,"Mann, Lady. Helen",female,0.2,0,0
927,"Campos, Mr. Greg",male,24.7,0,0
928,"Jenkins, Col. Anthony",male,27.4,0,1
929,"Brooks, Lady. Kimberly",female,44.8,0,0
930,"Cruz, Lady. Elizabeth",female,44.2,0,0
931,"Edwards, Miss. Tina",female,48.3,0,0
932,"Williams, Miss. Stephanie",female,26.5,1,0
933,"Gutierrez, Miss. Jordan",female,16.9,0,1
934,"Nichols, Col. Michael",male,4.4,1,0
935,"Taylor, Col. Kenneth",male,44.7,0,0
936,"Frederick, Miss. Cynthia",female,30.9,0,0
937,"Morris, Countess. Mackenzie",female,42.8,1,0
938,"Hernandez, Rev. James",male,49.9,1,0
939,"Smith, Dr. Phillip",male,51.9,0,0
940,"Andersen, Dr. Jeremy",male,33.3,0,0
941,"Olson, Countess. Tammy",female,9.6,0,2
942,"Robles, Dr. Devin",male,26.7,0,0
943,"Wright, Dr. Melinda",female,27.5,0,1
944,"Webster, Mr. Randy",male,35.2,0,0
945,"Mccullough, Major. James",male,36.3,0,0
946,"Perkins, Countess. Stacy",female,4.8,0,0
947,"Harrison, Col. Michael",male,37.8,0,1
948,"Bauer, Dr. Gabriel",male,53,1,1
949,"Scott, Rev. Richard",male,16.6,2,1
950,"Raymond, Countess. Savannah",female,30.9,0,0
951,"Maldonado, Col. Scott",male,26.7,1,0
952,"Wright, Rev. James",male,12.9,1,0
953,"Diaz, Mr. Adam",male,4.3,0,0
954,"Sanchez, Rev. Craig",male,19.7,1,0
955,"Harris, Dr. Scott",male,15.6,0,0
956,"Hill, Mr. Christopher",male,59.8,1,0
957,"Carrillo, Col. Kelly",male,50.5,0,0
958,"Campbell, Sir. Gregory",male,65.7,1,0
959,"Knight, Lady. Kimberly",female,26.6,0,0
960,"Mitchell, Major. Tim",male,60.1,2,0
961,"Allen, Mr. James",male,32.1,0,1
962,"Murray, Lady. Danielle",female,33.9,0,0
963,"Holland, Mrs. Victoria",female,54.2,1,0
964,"Todd, Major. Kelly",male,32.6,1,0
965,"Neal, Sir. Russell",male,36.9,0,0
966,"Mcgee, Col. Thomas",male,36.2,2,0
967,"Gomez, Major. William",male,16.8,1,0
968,"Perry, Sir. Jeffery",male,45.9,0,0
969,"White, Mrs. Denise",female,15.3,2,1
970,"Villanueva, Major. Andrew",male,20.2,0,0
971,"Carr, Countess. Meghan",female,32.7,0,0
972,"Johnson, Countess. Amanda",female,0.5,1,0
973,"Cunningham, Dr. Christopher",male,28.6,0,1
974,"Williams, Rev. Jesse",male,37.4,0,1
975,"Reyes, Lady. Jennifer",female,19.2,0,0
976,"Oneal, Lady. Leslie",female,39.9,1,1
977,"Holt, Mr. Robert",male,67.8,1,0
978,"Finley, Col. Douglas",male,33.3,1,2
979,"Roberts, Major. Alexander",male,20.7,1,0
980,"Gamble, Sir. Devin",male,32.6,0,0
981,"Forbes, Mr. Kevin",male,19.5,0,1
